country,country_code,year,week,year_week,rate_14_day,indicator,pps
Belgium,BE,2020,13,2020-13,84.18245281328203,deaths,118
Belgium,BE,2020,14,2020-14,203.74219407877155,deaths,118
Belgium,BE,2020,15,2020-15,306.43101433055625,deaths,118
Belgium,BE,2020,16,2020-16,313.4892567954736,deaths,118
Belgium,BE,2020,17,2020-17,245.4891159749288,deaths,118
Belgium,BE,2020,18,2020-18,161.9952721826143,deaths,118
Belgium,BE,2020,19,2020-19,105.78756084613866,deaths,118
Belgium,BE,2020,20,2020-20,72.73432783969665,deaths,118
Belgium,BE,2020,21,2020-21,46.739337298171925,deaths,118
Belgium,BE,2020,22,2020-22,33.74184202740957,deaths,118
Belgium,BE,2020,23,2020-23,23.240554457654547,deaths,118
Belgium,BE,2020,24,2020-24,14.2886371850765,deaths,118
Belgium,BE,2020,25,2020-25,8.349384379231449,deaths,118
Belgium,BE,2020,26,2020-26,6.886090209675421,deaths,118
Belgium,BE,2020,27,2020-27,5.508872167740337,deaths,118
Belgium,BE,2020,28,2020-28,3.012664466732997,deaths,118
Belgium,BE,2020,29,2020-29,2.49620770100734,deaths,118
Belgium,BE,2020,30,2020-30,2.7544360838701687,deaths,118
Belgium,BE,2020,31,2020-31,3.012664466732997,deaths,118
Belgium,BE,2020,32,2020-32,4.6481108915309095,deaths,118
Belgium,BE,2020,33,2020-33,9.210145655440876,deaths,118
Belgium,BE,2020,34,2020-34,9.89875467640842,deaths,118
Belgium,BE,2020,35,2020-35,5.59494829536128,deaths,118
Belgium,BE,2020,36,2020-36,3.615197360079596,deaths,118
Belgium,BE,2020,37,2020-37,3.012664466732997,deaths,118
Belgium,BE,2020,38,2020-38,3.787349615321482,deaths,118
Belgium,BE,2020,39,2020-39,5.681024422982222,deaths,118
Belgium,BE,2020,40,2020-40,10.415211442134074,deaths,118
Belgium,BE,2020,41,2020-41,19.10890033184929,deaths,118
Belgium,BE,2020,42,2020-42,32.536776240716364,deaths,118
Belgium,BE,2020,43,2020-43,63.95456282236048,deaths,118
Belgium,BE,2020,44,2020-44,134.70913972677545,deaths,118
Belgium,BE,2020,45,2020-45,214.75993841425225,deaths,118
Belgium,BE,2020,46,2020-46,238.5169496376324,deaths,118
Belgium,BE,2020,47,2020-47,212.34980684086585,deaths,118
Belgium,BE,2020,48,2020-48,173.27124490095778,deaths,118
Belgium,BE,2020,49,2020-49,136.17243389633146,deaths,118
Belgium,BE,2020,50,2020-50,117.49391420258688,deaths,118
Belgium,BE,2020,51,2020-51,113.5344123320235,deaths,118
Belgium,BE,2020,52,2020-52,102.4305918689219,deaths,118
Belgium,BE,2020,53,2020-53,85.21536634473334,deaths,118
Belgium,BE,2021,1,2021-01,195.11736609115303,cases,120
Belgium,BE,2021,2,2021-02,230.5549078326952,cases,120
Belgium,BE,2021,3,2021-03,238.72353234392267,cases,120
Belgium,BE,2021,4,2021-04,266.9737174291161,cases,120
Belgium,BE,2021,5,2021-05,269.13422823240177,cases,120
Belgium,BE,2021,6,2021-06,236.01213432386297,cases,120
Belgium,BE,2021,7,2021-07,240.0491047092852,cases,120
Belgium,BE,2021,8,2021-08,275.5210769018757,cases,120
Belgium,BE,2021,9,2021-09,284.7140073317924,cases,120
Belgium,BE,2021,10,2021-10,324.3692793267607,cases,120
Belgium,BE,2021,11,2021-11,435.4074839577769,cases,120
Belgium,BE,2021,12,2021-12,545.0942933851443,cases,120
Belgium,BE,2021,13,2021-13,549.7768347277236,cases,120
Belgium,BE,2021,14,2021-14,465.3791915953892,cases,120
Belgium,BE,2021,15,2021-15,418.02010617834645,cases,120
Belgium,BE,2021,16,2021-16,419.99985711362814,cases,120
Belgium,BE,2021,17,2021-17,389.1157425232339,cases,120
Belgium,BE,2021,18,2021-18,359.4366937195328,cases,120
Belgium,BE,2021,19,2021-19,306.6375970368465,cases,120
Belgium,BE,2021,20,2021-20,272.4137286947597,cases,120
Belgium,BE,2021,21,2021-21,251.1529251723868,cases,120
Belgium,BE,2021,22,2021-22,182.8601255179308,cases,120
Belgium,BE,2021,23,2021-23,123.31266042976262,cases,120
Belgium,BE,2021,24,2021-24,71.15913470423338,cases,120
Belgium,BE,2021,25,2021-25,46.670476396075166,cases,120
Belgium,BE,2021,26,2021-26,55.82897637494348,cases,120
Belgium,BE,2021,27,2021-27,99.701978623338,cases,120
Belgium,BE,2021,28,2021-28,146.7942280447558,cases,120
Belgium,BE,2021,29,2021-29,171.54111473577686,cases,120
Belgium,BE,2021,30,2021-30,186.53557616734508,cases,120
Belgium,BE,2021,31,2021-31,202.49409022826788,cases,120
Belgium,BE,2021,32,2021-32,220.30324103304093,cases,120
Belgium,BE,2021,33,2021-33,233.98073771200876,cases,120
Belgium,BE,2021,34,2021-34,240.55695386224875,cases,120
Belgium,BE,2021,35,2021-35,239.95442096890216,cases,120
Belgium,BE,2021,36,2021-36,236.8901108255966,cases,120
Belgium,BE,2021,37,2021-37,243.0359463377319,cases,120
Belgium,BE,2021,38,2021-38,242.06328609561527,cases,120
Belgium,BE,2021,39,2021-39,232.087062904348,cases,120
Belgium,BE,2021,40,2021-40,243.0617691760182,cases,120
Belgium,BE,2021,41,2021-41,325.307509117829,cases,120
Belgium,BE,2021,42,2021-42,541.1692219656293,cases,120
Belgium,BE,2021,43,2021-43,816.1996649400656,cases,120
Belgium,BE,2021,44,2021-44,969.6647928754444,cases,120
Belgium,BE,2021,45,2021-45,1132.064622857877,cases,120
Belgium,BE,2021,46,2021-46,1607.2048473254813,cases,120
Belgium,BE,2021,47,2021-47,2055.5237504264,cases,120
Belgium,BE,2021,48,2021-48,2092.4245863374977,cases,120
Belgium,BE,2021,49,2021-49,1774.795067803457,cases,120
Belgium,BE,2021,50,2021-50,1256.599564299857,cases,120
Belgium,BE,2021,51,2021-51,880.240303890047,cases,120
Belgium,BE,2021,52,2021-52,1058.7880154141687,cases,120
Belgium,BE,2021,1,2021-01,72.30394720159192,deaths,120
Belgium,BE,2021,2,2021-02,62.663420908046334,deaths,120
Belgium,BE,2021,3,2021-03,61.54443124897408,deaths,120
Belgium,BE,2021,4,2021-04,57.32670099554788,deaths,120
Belgium,BE,2021,5,2021-05,50.78491529635623,deaths,120
Belgium,BE,2021,6,2021-06,49.57984950966304,deaths,120
Belgium,BE,2021,7,2021-07,42.09122640664101,deaths,120
Belgium,BE,2021,8,2021-08,32.708928495958254,deaths,120
Belgium,BE,2021,9,2021-09,29.351959518741484,deaths,120
Belgium,BE,2021,10,2021-10,29.438035646362422,deaths,120
Belgium,BE,2021,11,2021-11,30.040568539709028,deaths,120
Belgium,BE,2021,12,2021-12,31.503862709265054,deaths,120
Belgium,BE,2021,13,2021-13,38.21780066369859,deaths,120
Belgium,BE,2021,14,2021-14,46.65326117055098,deaths,120
Belgium,BE,2021,15,2021-15,47.16971793627664,deaths,120
Belgium,BE,2021,16,2021-16,46.05072827720439,deaths,120
Belgium,BE,2021,17,2021-17,45.36211925623684,deaths,120
Belgium,BE,2021,18,2021-18,43.81274895905987,deaths,120
Belgium,BE,2021,19,2021-19,34.00007041027239,deaths,120
Belgium,BE,2021,20,2021-20,23.154478330033605,deaths,120
Belgium,BE,2021,21,2021-21,19.53928096995401,deaths,120
Belgium,BE,2021,22,2021-22,15.665855227011583,deaths,120
Belgium,BE,2021,23,2021-23,11.534201101206332,deaths,120
Belgium,BE,2021,24,2021-24,7.832927613505792,deaths,120
Belgium,BE,2021,25,2021-25,5.508872167740337,deaths,120
Belgium,BE,2021,26,2021-26,3.701273487700539,deaths,120
Belgium,BE,2021,27,2021-27,2.582283828628283,deaths,120
Belgium,BE,2021,28,2021-28,1.463294169556027,deaths,120
Belgium,BE,2021,29,2021-29,1.5493702971769698,deaths,120
Belgium,BE,2021,30,2021-30,2.7544360838701687,deaths,120
Belgium,BE,2021,31,2021-31,3.787349615321482,deaths,120
Belgium,BE,2021,32,2021-32,3.8734257429424246,deaths,120
Belgium,BE,2021,33,2021-33,5.422796040119395,deaths,120
Belgium,BE,2021,34,2021-34,6.283557316328822,deaths,120
Belgium,BE,2021,35,2021-35,6.197481188707879,deaths,120
Belgium,BE,2021,36,2021-36,7.574699230642964,deaths,120
Belgium,BE,2021,37,2021-37,7.488623103022021,deaths,120
Belgium,BE,2021,38,2021-38,8.005079868747677,deaths,120
Belgium,BE,2021,39,2021-39,9.468374038303704,deaths,120
Belgium,BE,2021,40,2021-40,10.156983059271246,deaths,120
Belgium,BE,2021,41,2021-41,13.169647526004244,deaths,120
Belgium,BE,2021,42,2021-42,17.129149396567612,deaths,120
Belgium,BE,2021,43,2021-43,22.12156479858229,deaths,120
Belgium,BE,2021,44,2021-44,25.99499054152472,deaths,120
Belgium,BE,2021,45,2021-45,30.040568539709028,deaths,120
Belgium,BE,2021,46,2021-46,39.250714195149904,deaths,120
Belgium,BE,2021,47,2021-47,47.94440308486512,deaths,120
Belgium,BE,2021,48,2021-48,55.69125457074997,deaths,120
Belgium,BE,2021,49,2021-49,56.810244229822224,deaths,120
Belgium,BE,2021,50,2021-50,48.202631467727954,deaths,120
Belgium,BE,2021,51,2021-51,40.28362772660122,deaths,120
Belgium,BE,2021,52,2021-52,32.106395602611656,deaths,120
Belgium,BE,2022,1,2022-01,2011.4441654717148,cases,120
Belgium,BE,2022,2,2022-02,3052.595182336352,cases,120
Belgium,BE,2022,3,2022-03,4738.5941168860445,cases,120
Belgium,BE,2022,4,2022-04,5771.834737622317,cases,120
Belgium,BE,2022,5,2022-05,4344.744187343659,cases,120
Belgium,BE,2022,6,2022-06,2475.928165339846,cases,120
Belgium,BE,2022,7,2022-07,1419.5761043373502,cases,120
Belgium,BE,2022,8,2022-08,929.7685077231376,cases,120
Belgium,BE,2022,9,2022-09,769.9251387310468,cases,120
Belgium,BE,2022,10,2022-10,876.8230816234956,cases,120
Belgium,BE,2022,11,2022-11,1112.1724297646774,cases,120
Belgium,BE,2022,12,2022-12,1295.9621774609143,cases,120
Belgium,BE,2022,13,2022-13,1292.8978673176089,cases,120
Belgium,BE,2022,14,2022-14,1157.1730292849063,cases,120
Belgium,BE,2022,15,2022-15,993.4390193243488,cases,120
Belgium,BE,2022,16,2022-16,798.7003881947279,cases,120
Belgium,BE,2022,17,2022-17,627.331425714193,cases,120
Belgium,BE,2022,18,2022-18,545.9464470485916,cases,120
Belgium,BE,2022,19,2022-19,478.15288893433706,cases,120
Belgium,BE,2022,20,2022-20,352.13743809727686,cases,120
Belgium,BE,2022,21,2022-21,217.39386791945307,cases,120
Belgium,BE,2022,22,2022-22,176.61960626541247,cases,120
Belgium,BE,2022,23,2022-23,214.2434816485265,cases,120
Belgium,BE,2022,24,2022-24,289.3104725467508,cases,120
Belgium,BE,2022,25,2022-25,415.7046583453431,cases,120
Belgium,BE,2022,26,2022-26,590.6629953476714,cases,120
Belgium,BE,2022,27,2022-27,820.4432180317781,cases,120
Belgium,BE,2022,28,2022-28,886.1365186320817,cases,120
Belgium,BE,2022,29,2022-29,666.496063781722,cases,120
Belgium,BE,2022,30,2022-30,484.4880919272385,cases,120
Belgium,BE,2022,31,2022-31,399.33297887183977,cases,120
Belgium,BE,2022,32,2022-32,296.2826388840471,cases,120
Belgium,BE,2022,33,2022-33,228.78173960370376,cases,120
Belgium,BE,2022,34,2022-34,192.13913207546844,cases,120
Belgium,BE,2022,35,2022-35,181.88746527581415,cases,120
Belgium,BE,2022,36,2022-36,187.49102118393756,cases,120
Belgium,BE,2022,37,2022-37,210.35284068005996,cases,120
Belgium,BE,2022,38,2022-38,251.901787482689,cases,120
Belgium,BE,2022,39,2022-39,313.1105218339414,cases,120
Belgium,BE,2022,40,2022-40,364.19670357697095,cases,120
Belgium,BE,2022,41,2022-41,351.89642493993824,cases,120
Belgium,BE,2022,42,2022-42,271.9575252183687,cases,120
Belgium,BE,2022,43,2022-43,177.36846857571467,cases,120
Belgium,BE,2022,44,2022-44,106.458954641582,cases,120
Belgium,BE,2022,45,2022-45,78.01940207562252,cases,120
Belgium,BE,2022,46,2022-46,84.15662997499575,cases,120
Belgium,BE,2022,47,2022-47,103.95413932781258,cases,120
Belgium,BE,2022,48,2022-48,129.26052084836977,cases,120
Belgium,BE,2022,49,2022-49,156.49500762763606,cases,120
Belgium,BE,2022,50,2022-50,172.59985110551443,cases,120
Belgium,BE,2022,51,2022-51,170.22414998317643,cases,120
Belgium,BE,2022,52,2022-52,135.60433145403323,cases,120
Belgium,BE,2022,1,2022-01,24.53169637196869,deaths,120
Belgium,BE,2022,2,2022-02,23.068402202412663,deaths,120
Belgium,BE,2022,3,2022-03,26.7696756901132,deaths,120
Belgium,BE,2022,4,2022-04,34.68867943123993,deaths,120
Belgium,BE,2022,5,2022-05,45.62034763909967,deaths,120
Belgium,BE,2022,6,2022-06,53.19504686974263,deaths,120
Belgium,BE,2022,7,2022-07,50.52668691349341,deaths,120
Belgium,BE,2022,8,2022-08,37.01273487700539,deaths,120
Belgium,BE,2022,9,2022-09,24.101315733863977,deaths,120
Belgium,BE,2022,10,2022-10,22.03548867096135,deaths,120
Belgium,BE,2022,11,2022-11,23.154478330033605,deaths,120
Belgium,BE,2022,12,2022-12,24.962077010073404,deaths,120
Belgium,BE,2022,13,2022-13,27.63043696632263,deaths,120
Belgium,BE,2022,14,2022-14,28.31904598729017,deaths,120
Belgium,BE,2022,15,2022-15,28.66335049777394,deaths,120
Belgium,BE,2022,16,2022-16,24.962077010073404,deaths,120
Belgium,BE,2022,17,2022-17,19.88358548043778,deaths,120
Belgium,BE,2022,18,2022-18,16.44054037560007,deaths,120
Belgium,BE,2022,19,2022-19,13.0835713983833,deaths,120
Belgium,BE,2022,20,2022-20,10.329135314513133,deaths,120
Belgium,BE,2022,21,2022-21,7.919003741126735,deaths,120
Belgium,BE,2022,22,2022-22,7.488623103022021,deaths,120
Belgium,BE,2022,23,2022-23,7.316470847780136,deaths,120
Belgium,BE,2022,24,2022-24,6.455709571570708,deaths,120
Belgium,BE,2022,25,2022-25,6.111405061086937,deaths,120
Belgium,BE,2022,26,2022-26,8.09115599636862,deaths,120
Belgium,BE,2022,27,2022-27,10.24305918689219,deaths,120
Belgium,BE,2022,28,2022-28,11.275972718343503,deaths,120
Belgium,BE,2022,29,2022-29,13.772180419350844,deaths,120
Belgium,BE,2022,30,2022-30,14.546865567939328,deaths,120
Belgium,BE,2022,31,2022-31,12.13673399455293,deaths,120
Belgium,BE,2022,32,2022-32,11.878505611690102,deaths,120
Belgium,BE,2022,33,2022-33,11.79242948406916,deaths,120
Belgium,BE,2022,34,2022-34,8.521536634473334,deaths,120
Belgium,BE,2022,35,2022-35,6.886090209675421,deaths,120
Belgium,BE,2022,36,2022-36,6.972166337296365,deaths,120
Belgium,BE,2022,37,2022-37,6.283557316328822,deaths,120
Belgium,BE,2022,38,2022-38,4.6481108915309095,deaths,120
Belgium,BE,2022,39,2022-39,4.217730253426196,deaths,120
Belgium,BE,2022,40,2022-40,7.316470847780136,deaths,120
Belgium,BE,2022,41,2022-41,10.58736369737596,deaths,120
Belgium,BE,2022,42,2022-42,11.017744335480677,deaths,120
Belgium,BE,2022,43,2022-43,9.554450165924647,deaths,120
Belgium,BE,2022,44,2022-44,7.14431859253825,deaths,120
Belgium,BE,2022,45,2022-45,5.853176678224108,deaths,120
Belgium,BE,2022,46,2022-46,5.336719912498452,deaths,120
Belgium,BE,2022,47,2022-47,4.906339274393738,deaths,120
Belgium,BE,2022,48,2022-48,4.734187019151852,deaths,120
Belgium,BE,2022,49,2022-49,6.369633443949765,deaths,120
Belgium,BE,2022,50,2022-50,10.329135314513133,deaths,120
Belgium,BE,2022,51,2022-51,13.6861042917299,deaths,120
Belgium,BE,2022,52,2022-52,14.460789440318385,deaths,120
Belgium,BE,2023,1,2023-01,90.844745091143,cases,118
Belgium,BE,2023,2,2023-02,64.40215868598938,cases,118
Belgium,BE,2023,3,2023-03,46.42085562597443,cases,118
Belgium,BE,2023,4,2023-04,49.35605157784858,cases,118
Belgium,BE,2023,5,2023-05,71.4431859253825,cases,118
Belgium,BE,2023,6,2023-06,97.88577233053611,cases,118
Belgium,BE,2023,7,2023-07,132.87571820844934,cases,118
Belgium,BE,2023,8,2023-08,161.78868947632404,cases,118
Belgium,BE,2023,9,2023-09,178.02264714563384,cases,118
Belgium,BE,2023,10,2023-10,201.21155592671585,cases,118
Belgium,BE,2023,11,2023-11,206.1867561032063,cases,118
Belgium,BE,2023,12,2023-12,181.9477185651488,cases,118
Belgium,BE,2023,13,2023-13,141.6468756130234,cases,118
Belgium,BE,2023,14,2023-14,100.24425822734996,cases,118
Belgium,BE,2023,15,2023-15,72.32116242711612,cases,118
Belgium,BE,2023,16,2023-16,56.50897778314893,cases,118
Belgium,BE,2023,17,2023-17,46.765160136458206,cases,118
Belgium,BE,2023,18,2023-18,34.946907814102765,cases,118
Belgium,BE,2023,19,2023-19,24.73827907825895,cases,118
Belgium,BE,2023,20,2023-20,18.850671948986463,cases,118
Belgium,BE,2023,21,2023-21,15.467880133483416,cases,118
Belgium,BE,2023,22,2023-22,11.689138130924029,cases,118
Belgium,BE,2023,23,2023-23,8.848625919432918,cases,118
Belgium,BE,2023,24,2023-24,7.032419626631024,cases,118
Belgium,BE,2023,25,2023-25,4.493173861813212,cases,118
Belgium,BE,2023,26,2023-26,3.4946907814102763,cases,118
Belgium,BE,2023,27,2023-27,3.072917756067657,cases,118
Belgium,BE,2023,28,2023-28,3.3741842027409565,cases,118
Belgium,BE,2023,29,2023-29,3.701273487700539,cases,118
Belgium,BE,2023,30,2023-30,4.656718504293004,cases,118
Belgium,BE,2023,31,2023-31,7.6952058093122835,cases,118
Belgium,BE,2023,32,2023-32,12.515468956085078,cases,118
Belgium,BE,2023,33,2023-33,18.506367438502696,cases,118
Belgium,BE,2023,34,2023-34,25.564609903420003,cases,118
Belgium,BE,2023,35,2023-35,32.86386552567595,cases,118
Belgium,BE,2023,36,2023-36,41.67806099406049,cases,118
Belgium,BE,2023,37,2023-37,45.21578983928124,cases,118
Belgium,BE,2023,38,2023-38,41.36818693462509,cases,118
Belgium,BE,2023,39,2023-39,40.34388101593588,cases,118
Belgium,BE,2023,40,2023-40,39.93932321611744,cases,118
Belgium,BE,2023,41,2023-41,36.14336598803387,cases,118
Belgium,BE,2023,42,2023-42,32.751966559768725,cases,118
Belgium,BE,2023,43,2023-43,30.333227373620232,cases,118
Belgium,BE,2023,44,2023-44,26.046636218097284,cases,118
Belgium,BE,2023,45,2023-45,23.576251355376225,cases,118
Belgium,BE,2023,46,2023-46,24.54891159749288,cases,118
Belgium,BE,2023,47,2023-47,26.812713753923678,cases,118
Belgium,BE,2023,1,2023-01,13.169647526004244,deaths,118
Belgium,BE,2023,2,2023-02,11.18989659072256,deaths,118
Belgium,BE,2023,3,2023-03,7.316470847780136,deaths,118
Belgium,BE,2023,4,2023-04,4.6481108915309095,deaths,118
Belgium,BE,2023,5,2023-05,5.250643784877509,deaths,118
Belgium,BE,2023,6,2023-06,6.283557316328822,deaths,118
Belgium,BE,2023,7,2023-07,8.005079868747677,deaths,118
Belgium,BE,2023,8,2023-08,9.554450165924647,deaths,118
Belgium,BE,2023,9,2023-09,8.69368888971522,deaths,118
Belgium,BE,2023,10,2023-10,7.230394720159192,deaths,118
Belgium,BE,2023,11,2023-11,8.349384379231449,deaths,118
Belgium,BE,2023,12,2023-12,9.554450165924647,deaths,118
Belgium,BE,2023,13,2023-13,7.316470847780136,deaths,118
Belgium,BE,2023,14,2023-14,5.767100550603166,deaths,118
Belgium,BE,2023,15,2023-15,4.562034763909967,deaths,118
Belgium,BE,2023,16,2023-16,3.701273487700539,deaths,118
Belgium,BE,2023,17,2023-17,3.615197360079596,deaths,118
Belgium,BE,2023,18,2023-18,2.7544360838701687,deaths,118
Belgium,BE,2023,19,2023-19,2.3240554457654548,deaths,118
Belgium,BE,2023,20,2023-20,1.721522552418855,deaths,118
Belgium,BE,2023,21,2023-21,1.2050657866931989,deaths,118
Belgium,BE,2023,22,2023-22,0.8607612762094277,deaths,118
Belgium,BE,2023,23,2023-23,0.6886090209675422,deaths,118
Belgium,BE,2023,24,2023-24,0.8607612762094277,deaths,118
Belgium,BE,2023,25,2023-25,0.7746851485884849,deaths,118
Belgium,BE,2023,26,2023-26,0.2582283828628283,deaths,118
Belgium,BE,2023,27,2023-27,,deaths,118
Belgium,BE,2023,28,2023-28,,deaths,118
Belgium,BE,2023,29,2023-29,,deaths,118
Belgium,BE,2023,30,2023-30,,deaths,118
Belgium,BE,2023,31,2023-31,,deaths,118
Belgium,BE,2023,32,2023-32,,deaths,118
Belgium,BE,2023,33,2023-33,,deaths,118
Belgium,BE,2023,34,2023-34,,deaths,118
Belgium,BE,2023,35,2023-35,,deaths,118
Belgium,BE,2023,36,2023-36,,deaths,118
Belgium,BE,2023,37,2023-37,,deaths,118
Belgium,BE,2023,38,2023-38,,deaths,118
Belgium,BE,2023,39,2023-39,,deaths,118
Belgium,BE,2023,40,2023-40,,deaths,118
Belgium,BE,2023,41,2023-41,,deaths,118
Belgium,BE,2023,42,2023-42,,deaths,118
Belgium,BE,2023,43,2023-43,,deaths,118
Belgium,BE,2023,44,2023-44,,deaths,118
Belgium,BE,2023,45,2023-45,,deaths,118
Belgium,BE,2023,46,2023-46,,deaths,118
Belgium,BE,2023,47,2023-47,,deaths,118
Bulgaria,BG,2020,1,2020-01,,cases,55
Bulgaria,BG,2020,2,2020-02,,cases,55
Bulgaria,BG,2020,3,2020-03,,cases,55
Bulgaria,BG,2020,4,2020-04,,cases,55
Bulgaria,BG,2020,5,2020-05,,cases,55
Bulgaria,BG,2020,6,2020-06,,cases,55
Bulgaria,BG,2020,7,2020-07,,cases,55
Bulgaria,BG,2020,8,2020-08,,cases,55
Bulgaria,BG,2020,9,2020-09,,cases,55
Bulgaria,BG,2020,10,2020-10,,cases,55
Bulgaria,BG,2020,11,2020-11,0.7457299284961976,cases,55
Bulgaria,BG,2020,12,2020-12,2.646610138388466,cases,55
Bulgaria,BG,2020,13,2020-13,4.313535860909378,cases,55
Bulgaria,BG,2020,14,2020-14,5.059265789405576,cases,55
Bulgaria,BG,2020,15,2020-15,4.81068914657351,cases,55
Bulgaria,BG,2020,16,2020-16,5.307842432237641,cases,55
Bulgaria,BG,2020,17,2020-17,9.138847162943598,cases,55
Bulgaria,BG,2020,18,2020-18,10.586440553553864,cases,55
Bulgaria,BG,2020,19,2020-19,9.723733381371988,cases,55
Bulgaria,BG,2020,20,2020-20,8.670938188200886,cases,55
Bulgaria,BG,2020,21,2020-21,6.7554358228479074,cases,55
Bulgaria,BG,2020,22,2020-22,4.415890949134346,cases,55
Bulgaria,BG,2020,23,2020-23,4.152692150841571,cases,55
Bulgaria,BG,2020,24,2020-24,11.010483061914446,cases,55
Bulgaria,BG,2020,25,2020-25,16.976322489884026,cases,55
Bulgaria,BG,2020,26,2020-26,19.87150927110456,cases,55
Bulgaria,BG,2020,27,2020-27,26.39299060658111,cases,55
Bulgaria,BG,2020,28,2020-28,37.28649642480988,cases,55
