country_code,year,week,rate_14_day
BE,2022,36,187.49102118393756
BE,2022,37,210.35284068005996
BE,2022,38,251.901787482689
BE,2022,39,313.1105218339414
BE,2022,40,364.19670357697095
BE,2022,41,351.89642493993824
BE,2022,42,271.9575252183687
BE,2022,43,177.36846857571467
BE,2022,44,106.458954641582
BE,2022,45,78.01940207562252
BE,2022,46,84.15662997499575
BE,2022,47,103.95413932781258
BE,2022,48,129.26052084836977
BE,2022,49,156.49500762763606
BE,2022,50,172.59985110551443
BE,2022,51,170.22414998317643
BE,2022,52,135.60433145403323
BE,2023,1,90.844745091143
BE,2023,2,64.40215868598938
BE,2023,3,46.42085562597443
BE,2023,4,49.35605157784858
BE,2023,5,71.4431859253825
BE,2023,6,97.88577233053611
BE,2023,7,132.87571820844934
BE,2023,8,161.78868947632404
BE,2023,9,178.02264714563384
BE,2023,10,201.21155592671585
BE,2023,11,206.1867561032063
BE,2023,12,181.9477185651488
BE,2023,13,141.6468756130234
BE,2023,14,100.24425822734996
BE,2023,15,72.32116242711612
BE,2023,16,56.50897778314893
BE,2023,17,46.765160136458206
BE,2023,18,34.946907814102765
BE,2023,19,24.73827907825895
BE,2023,20,18.850671948986463
BE,2023,21,15.467880133483416
BE,2023,22,11.689138130924029
BE,2023,23,8.848625919432918
BE,2023,24,7.032419626631024
BE,2023,25,4.493173861813212
BE,2023,26,3.4946907814102763
BE,2023,27,3.072917756067657
BE,2023,28,3.3741842027409565
BE,2023,29,3.701273487700539
BE,2023,30,4.656718504293004
BE,2023,31,7.6952058093122835
BE,2023,32,12.515468956085078
BE,2023,33,18.506367438502696
BE,2023,34,25.564609903420003
BE,2023,35,32.86386552567595
BE,2023,36,41.67806099406049
BE,2023,37,45.21578983928124
BE,2023,38,41.36818693462509
BE,2023,39,40.34388101593588
BE,2023,40,39.93932321611744
BE,2023,41,36.14336598803387
BE,2023,42,32.751966559768725
BE,2023,43,30.333227373620232
BE,2023,44,26.046636218097284
BE,2023,45,23.576251355376225
BE,2023,46,24.54891159749288
BE,2023,47,26.812713753923678
BG,2020,11,0.7457299284961976
BG,2020,12,2.646610138388466
BG,2020,13,4.313535860909378
BG,2020,14,5.059265789405576
BG,2020,15,4.81068914657351
BG,2020,16,5.307842432237641
BG,2020,17,9.138847162943598
BG,2020,18,10.586440553553864
BG,2020,19,9.723733381371988
BG,2020,20,8.670938188200886
BG,2020,21,6.7554358228479074
BG,2020,22,4.415890949134346
BG,2020,23,4.152692150841571
BG,2020,24,11.010483061914446
BG,2020,25,16.976322489884026
BG,2020,26,19.87150927110456
BG,2020,27,26.39299060658111
BG,2020,28,37.28649642480988
BG,2020,29,43.29620231916159
BG,2020,30,45.86970168024651
BG,2020,31,46.7616531633498
BG,2020,32,44.31975320141128
BG,2020,33,36.51152218539226
BG,2020,34,27.54814088797718
BG,2020,35,26.773166648559563
BG,2020,36,26.656189404873885
BG,2020,37,25.25246248064575
BG,2020,38,25.86659300999556
BG,2020,39,30.79425940025475
BG,2020,40,39.46519758845563
BG,2020,41,63.196955901187565
BG,2020,42,110.98215994678704
BG,2020,43,193.6412047661793
BG,2020,44,347.0714820154068
BG,2020,45,539.8938460757863
BG,2020,46,652.0165341485088
BG,2020,47,675.7190481503193
BG,2020,48,647.9369527749707
BG,2020,49,587.0356752811145
BG,2020,50,544.0172939157065
BG,2020,51,441.369762581524
BG,2020,52,269.5155694518022
BG,2020,53,173.28716436487133
BG,2021,1,161.16539748794293
BG,2021,2,129.4938087600456
BG,2021,3,91.97335784786436
BG,2021,4,100.62967388060454
BG,2021,5,129.4938087600456
BG,2021,6,159.35225021081493
BG,2021,7,188.43571742216665
BG,2021,8,251.3548523696007
BG,2021,9,341.74901742770845
BG,2021,10,455.8018300212445
BG,2021,11,623.9127513530246
BG,2021,12,729.5285802457312
BG,2021,13,727.8762766786709
BG,2021,14,639.8801451161197
BG,2021,15,492.8251276477616
BG,2021,16,373.8738929748878
BG,2021,17,276.1101615645823
BG,2021,18,188.05554138018817
BG,2021,19,134.4507194612262
BG,2021,20,96.56471466252724
BG,2021,21,61.12060982576679
BG,2021,22,41.833986773090615
BG,2021,23,30.31172827005133
BG,2021,24,23.088383472460706
BG,2021,25,17.85365181752661
BG,2021,26,15.04619796907034
BG,2021,27,13.613226733920785
BG,2021,28,13.10145129279594
BG,2021,29,17.29800991001964
BG,2021,30,31.05745819854752
BG,2021,31,62.0564277752522
BG,2021,32,115.63200538329276
BG,2021,33,190.64366289673384
BG,2021,34,265.9185192084676
BG,2021,35,301.7135557762851
BG,2021,36,287.866374554993
BG,2021,37,295.11896366350504
BG,2021,38,314.81500706908105
BG,2021,39,347.32005865823885
BG,2021,40,407.6072056227452
BG,2021,41,499.1711431177097
BG,2021,42,699.406939996669
BG,2021,43,898.0342997749505
BG,2021,44,927.527187339202
BG,2021,45,786.4380092988135
BG,2021,46,600.2248595066748
BG,2021,47,494.36045397113617
BG,2021,48,437.187826119761
BG,2021,49,373.2743846009986
BG,2021,50,319.9766279467116
BG,2021,51,288.4366386179607
BG,2021,52,348.6945412715456
BG,2022,1,655.3503855935505
BG,2022,2,1024.208879245415
BG,2022,3,1442.914300862839
BG,2022,4,1769.0322341030485
BG,2022,5,1694.3276418542823
BG,2022,6,1404.7943415767684
BG,2022,7,1069.7276491946045
BG,2022,8,767.82400539733
BG,2022,9,502.9729035374942
BG,2022,10,356.48815013210384
BG,2022,11,334.8912265166355
BG,2022,12,305.9832251708124
BG,2022,13,244.7602602568206
BG,2022,14,176.06537390240618
BG,2022,15,128.26554770134598
BG,2022,16,113.3070826650399
BG,2022,17,109.724654577166
BG,2022,18,91.50544887312164
BG,2022,19,69.82079232488908
BG,2022,20,60.93052180477756
BG,2022,21,46.13290047853928
BG,2022,22,36.40916709716729
BG,2022,23,32.16874201356146
BG,2022,24,32.62202883284347
BG,2022,25,45.50414779372876
BG,2022,26,73.92961800934853
BG,2022,27,116.4654682445532
BG,2022,28,165.78599861352723
BG,2022,29,247.8455350590304
BG,2022,30,325.4745583999385
BG,2022,31,263.432752780147
BG,2022,32,221.10161272139223
BG,2022,33,238.5750884969404
BG,2022,36,122.1534867187693
BG,2022,37,101.97491218298984
BG,2022,38,101.12682716626868
BG,2022,39,120.4865609962484
BG,2022,40,141.30851037229908
BG,2022,41,146.5578641826939
BG,2022,42,139.70007327162102
BG,2022,43,121.7001998994873
BG,2022,44,100.00092119579402
BG,2022,45,76.51773952589416
BG,2022,46,59.10275237218884
BG,2022,47,44.49521906693979
BG,2022,48,35.89739165604245
BG,2022,49,33.850289891543085
BG,2022,50,36.37992278624587
BG,2022,51,34.71299706372496
BG,2022,52,28.71791332483396
BG,2023,1,29.083467211351707
BG,2023,2,29.41977678694803
BG,2023,3,23.86335771187832
BG,2023,4,16.654635069748412
BG,2023,5,10.776528574543091
BG,2023,6,8.758671120965143
BG,2023,7,8.831781898268693
BG,2023,8,11.522258503039287
BG,2023,9,12.399587830681874
BG,2023,10,14.943842880845372
BG,2023,11,19.593688317351077
BG,2023,12,23.366204426214196
BG,2023,13,26.18828043013117
BG,2023,14,28.089160640023444
BG,2023,15,28.922623501283898
BG,2023,16,30.89661448847972
BG,2023,17,31.78856597158301
BG,2023,18,27.89907261903421
BG,2023,19,23.42469304805703
BG,2023,20,21.319102661714822
BG,2023,21,19.432844607283265
BG,2023,22,16.537657826062734
BG,2023,23,14.095757864124206
BG,2023,24,11.858568078635612
BG,2023,25,9.723733381371988
BG,2023,26,7.033256776601393
BG,2023,27,5.512552608687578
BG,2023,28,4.547490348280734
BG,2023,29,3.831004730705956
BG,2023,30,3.480072999648922
BG,2023,31,4.269669394527249
BG,2023,32,5.556419075069708
BG,2023,33,6.199793915340937
BG,2023,34,7.691253772333332
BG,2023,35,9.665244759529148
BG,2023,36,11.551502813960708
BG,2023,37,15.411751855588085
BG,2023,38,21.46532421632192
BG,2023,39,35.692681479592515
BG,2023,40,48.12151362119581
BG,2023,41,57.12876138499302
BG,2023,42,63.5478876322446
BG,2023,43,64.54219420357286
BG,2023,44,60.550345762799104
BG,2023,45,47.09796273894612
BG,2023,46,36.62849942907794
BG,2023,47,32.89984978659695
HR,2020,6,0.0
HR,2020,7,0.0
HR,2020,8,0.0
HR,2020,9,0.0
HR,2020,10,0.2071301981588714
HR,2020,11,0.3365865720081661
HR,2020,12,3.806017391169263
HR,2020,13,13.722375628025231
HR,2020,14,21.25673658605418
HR,2020,15,22.836104347015574
HR,2020,16,21.38619295990348
HR,2020,17,15.97491653300296
HR,2020,18,8.078077728195987
HR,2020,19,3.961365039788416
HR,2020,20,3.4694308191610967
HR,2020,21,1.9677368825092787
HR,2020,22,0.72495569355605
HR,2020,26,5.5925153502895295
HR,2020,27,13.877723276644389
HR,2020,28,21.463866784213053
HR,2020,29,30.344574030274668
HR,2020,30,37.51645714152559
HR,2020,31,30.47403040412396
HR,2020,32,18.253348712750547
HR,2020,33,23.328038567642896
HR,2020,34,41.037670510226405
HR,2020,35,60.663256785779474
HR,2020,36,72.13309150882698
HR,2020,37,79.66745246685593
HR,2020,38,84.76803359651814
HR,2020,39,81.22092895304746
HR,2020,40,82.72262288969928
HR,2020,41,88.98831138400514
HR,2020,42,117.75351765331844
HR,2020,43,153.40580301141418
HR,2020,44,190.48210848185212
HR,2020,45,248.42678141679644
HR,2020,46,316.21013876428714
HR,2020,47,369.3131433172678
HR,2020,48,377.2617646716145
HR,2020,49,426.6105343829656
HR,2020,50,493.38413201443177
HR,2020,51,602.9818981152447
HR,2020,52,642.1036142925014
HR,2020,53,576.5727978499885
HR,2021,1,576.9611669715364
HR,2021,2,647.6702383680212
HR,2021,3,664.2665454955007
HR,2021,4,595.7582324544541
HR,2021,5,542.1115111313063
HR,2021,6,477.51278058050826
HR,2021,7,392.22692148859295
HR,2021,8,286.20215130602065
HR,2021,9,265.8257180621417
HR,2021,10,296.4292048401149
HR,2021,11,382.75071492282456
HR,2021,12,1302.357012198674
HR,2021,13,1459.8795278984958
HR,2021,14,774.6151585646395
HR,2021,15,791.8069650118258
HR,2021,16,790.6159663724123
HR,2021,17,726.5609525917813
HR,2021,18,626.6983058044354
HR,2021,19,487.7657253893724
HR,2021,20,344.4834108129731
HR,2021,21,223.5711576377319
HR,2021,22,148.82304737714915
HR,2021,23,140.12357905447655
HR,2021,24,162.7007706537935
HR,2021,25,159.309013658942
HR,2021,26,134.24625968171856
HR,2021,27,124.252227620553
HR,2021,28,114.6206734061655
HR,2021,29,105.7917487096436
HR,2021,30,134.37571605556786
HR,2021,31,148.84893865191898
HR,2021,32,163.529291446429
HR,2021,33,220.1017268185708
HR,2021,34,268.80321466067545
HR,2021,35,289.54212575133243
HR,2021,36,328.32725535658113
HR,2021,37,410.4543789265736
HR,2021,38,458.0166506788045
HR,2021,39,429.6139222562692
HR,2021,40,454.00350308947634
HR,2021,41,542.7587930005528
HR,2021,42,696.6565302325943
HR,2021,43,945.7047022438674
HR,2021,44,1124.0179115838855
HR,2021,45,1389.4293692497097
HR,2021,46,1458.4813990609234
HR,2021,47,1355.0975389048767
HR,2021,48,1350.9031523921597
HR,2021,49,1258.134714891755
HR,2021,50,1146.1290602373454
HR,2021,51,1034.744796177412
HR,2021,52,1066.3839339461797
HR,2022,1,1194.9341131785295
HR,2022,2,1568.0273826121966
HR,2022,3,2198.402249433952
HR,2022,4,2545.863156845459
HR,2022,5,2479.969862556168
HR,2022,6,2190.427736804836
HR,2022,7,1789.708477191729
HR,2022,8,1399.993009355812
HR,2022,9,1125.441931696228
HR,2022,10,1052.402645570456
HR,2022,11,1079.821505551737
HR,2022,12,1041.191723595107
HR,2022,13,971.9584548605044
HR,2022,14,820.960540402687
HR,2022,15,629.1838681823419
HR,2022,16,550.5779579810502
HR,2022,17,601.5060954533627
HR,2022,18,601.1436176065847
HR,2022,19,507.8055720612432
HR,2022,20,428.3711410673161
HR,2022,21,321.4660675425685
HR,2022,22,204.3080492089568
HR,2022,23,177.48468854738297
HR,2022,24,209.3827390638492
HR,2022,25,237.57833728822555
HR,2022,26,319.80902595729754
HR,2022,27,436.7599140927503
HR,2022,28,518.8352551132032
HR,2022,29,582.734921245215
HR,2022,30,648.4728678858868
HR,2022,31,581.9064004525795
HR,2022,32,550.2672626838119
HR,2022,33,541.1276426900516
HR,2022,34,492.0118944516293
HR,2022,35,472.54165582469534
HR,2022,36,417.1343278171972
HR,2022,37,408.2795118459055
HR,2022,38,415.4772862319263
HR,2022,39,434.248460440074
HR,2022,40,450.404615896466
HR,2022,41,395.4633308348253
HR,2022,42,321.15537224533017
HR,2022,43,269.8906482010095
HR,2022,44,215.8555577563139
HR,2022,45,179.27118650650323
HR,2022,46,161.6392283882293
HR,2022,47,141.57349044158863
HR,2022,48,135.87740999221967
HR,2022,49,211.92008399129531
HR,2022,50,288.40290966145864
HR,2023,1,222.9497670432553
HR,2023,2,149.39265542208602
HR,2023,3,94.5549354595248
HR,2023,4,60.01597491653301
HR,2023,5,48.5461401934855
HR,2023,6,55.69213202996656
HR,2023,7,75.16237065690048
HR,2023,8,82.87797053831844
HR,2023,9,79.22730079576833
HR,2023,10,81.55751552505563
HR,2023,11,91.96580798253892
HR,2023,12,102.42588298956191
HR,2023,13,106.56848695273936
HR,2023,14,102.24464406617292
HR,2023,15,114.2323042846176
HR,2023,16,143.07518437824046
HR,2023,17,145.53485548137706
HR,2023,18,117.52049618038969
HR,2023,19,84.0430779029621
HR,2023,20,55.74391457950628
HR,2023,21,42.20277787487006
HR,2023,22,30.21511765642537
HR,2023,23,18.09800106413139
HR,2023,24,12.893854835389748
HR,2023,25,8.803033421752037
HR,2023,26,6.162123395226426
HR,2023,27,5.488950251210094
HR,2023,28,5.540732800749812
HR,2023,29,5.877319372757977
HR,2023,30,6.524601242004451
HR,2023,31,9.19140254329992
HR,2023,32,13.152767583088336
HR,2023,33,20.40232451864884
HR,2023,34,36.79150144796954
HR,2023,35,58.333042056492175
HR,2023,36,92.40595965362652
HR,2023,37,126.32352960214172
HR,2023,38,139.39862336092048
HR,2023,39,129.27513492590563
HR,2023,40,118.50436462164431
HR,2023,41,120.31675385553446
HR,2023,42,115.63043312218998
HR,2023,43,117.33925725700068
HR,2023,44,105.6622923357943
HR,2023,45,95.12454350446173
HR,2023,46,116.9508881354528
HR,2023,47,144.21440046811423
CY,2020,10,3.6475978357586176
CY,2020,11,12.600792523529767
CY,2020,12,24.648918708308237
CY,2020,13,41.228908870847405
CY,2020,14,45.53970631310759
CY,2020,15,31.61251457657469
CY,2020,16,17.022123233540214
CY,2020,17,10.942793507275852
CY,2020,18,8.953194687771152
CY,2020,19,4.973997048761751
CY,2020,20,3.86866437125914
CY,2020,21,3.315998032507834
CY,2020,22,3.5370645680083563
CY,2020,23,4.089730906759662
CY,2020,24,2.2106653550052227
CY,2020,25,1.2158659452528724
CY,2020,26,1.7685322840041782
CY,2020,27,2.984398229257051
CY,2020,28,3.7581311035088794
CY,2020,29,4.200264174509923
CY,2020,30,13.042925594530814
CY,2020,31,20.44865453379831
CY,2020,32,21.001320872549616
CY,2020,33,19.67492165954648
CY,2020,34,15.695724020537082
CY,2020,35,9.616394294272718
CY,2020,36,4.86346378101149
CY,2020,37,10.279593900774286
CY,2020,38,18.901188785294654
CY,2020,39,25.975317921311365
CY,2020,40,34.596912805831735
CY,2020,41,91.18994589396544
CY,2020,42,174.53202977766233
CY,2020,43,219.18746994876784
CY,2020,44,270.14330638163824
CY,2020,45,287.2759628829287
CY,2020,46,313.91448041074165
CY,2020,47,371.72337944412817
CY,2020,48,457.4971952183308
CY,2020,49,553.7716714288083
CY,2020,50,567.8093964330915
CY,2020,51,521.3854239779818
CY,2020,52,549.018740915547
CY,2020,53,732.0618323099795
CY,2021,1,881.0606772373316
CY,2021,2,640.5402866127632
CY,2021,3,292.6920930026915
CY,2021,4,197.7440160052172
CY,2021,5,178.73229395217226
CY,2021,6,167.01576757064458
CY,2021,7,155.07817465361637
CY,2021,8,214.1029396322558
CY,2021,9,338.4528658512996
CY,2021,10,493.30997396941547
CY,2021,11,569.1357956460946
CY,2021,12,539.1812800857738
CY,2021,13,588.5896507701406
CY,2021,14,746.3206238497631
CY,2021,15,909.7993268523994
CY,2021,16,1157.3938466129844
CY,2021,17,1171.5421048850178
CY,2021,18,828.1152419849565
CY,2021,19,506.02129976069546
CY,2021,20,287.93916248943026
CY,2021,21,162.9260366638849
CY,2021,22,103.90127168524546
CY,2021,23,90.52674628746388
CY,2021,24,97.49034215573032
CY,2021,25,174.6425630454126
CY,2021,26,486.1253115656485
CY,2021,27,1099.0322812408465
CY,2021,28,1640.7558264848765
CY,2021,29,1713.2656501290476
CY,2021,30,1402.2250346798128
CY,2021,31,975.7876876993053
CY,2021,32,709.7341122244268
CY,2021,33,573.6676596238553
CY,2021,34,444.2332030882995
CY,2021,35,367.7441818051188
CY,2021,36,286.50223000867686
CY,2021,37,214.65560597100716
CY,2021,38,174.42149650991206
CY,2021,39,147.67244571434887
CY,2021,40,149.6620445338536
CY,2021,41,177.40589473916913
CY,2021,42,201.83374691197685
CY,2021,43,214.1029396322558
CY,2021,44,266.27464201037907
CY,2021,45,334.9158012832912
CY,2021,46,443.5700034817979
CY,2021,47,587.7053846281384
CY,2021,48,717.5819742346953
CY,2021,49,819.935780171437
CY,2021,50,885.7030744828425
CY,2021,51,1030.3911219679344
CY,2021,52,2410.620036365445
CY,2022,1,5587.56721804345
CY,2022,2,6077.561193980358
CY,2022,3,3977.4291067253967
CY,2022,4,3459.3596807799227
CY,2022,5,3971.570843534633
CY,2022,6,4143.229008350789
CY,2022,7,3735.913916691076
CY,2022,8,3263.82633012971
CY,2022,9,2981.0822312245427
CY,2022,10,3554.1972245096467
CY,2022,11,4720.212666007152
CY,2022,12,6103.315445366169
CY,2022,13,6843.7778060251685
CY,2022,14,5393.028666802991
CY,2022,15,3018.442475724131
CY,2022,16,1541.165352241891
CY,2022,17,944.8383727292322
CY,2022,18,693.9278549361394
CY,2022,19,525.0330218137404
CY,2022,20,438.59600643303617
CY,2022,21,384.766305038659
CY,2022,22,373.60244499588265
CY,2022,23,442.1330710010445
CY,2022,24,721.7822384092052
CY,2022,25,1342.9792031656727
CY,2022,26,2173.4156437733845
CY,2022,27,2970.249970985017
CY,2022,28,3161.472524192969
CY,2022,29,2441.6798846032684
CY,2022,30,1604.8325144660414
CY,2022,31,1189.6695607960603
CY,2022,32,854.4221597095186
CY,2022,33,549.6819405220486
CY,2022,34,447.3281345853068
CY,2022,35,416.3788196152337
CY,2022,36,409.30469047921696
CY,2022,37,497.3997048761751
CY,2022,38,600.8588434904195
CY,2022,39,602.737909042174
CY,2022,40,587.3737848248877
CY,2022,41,607.822439358686
CY,2022,42,598.6481781354144
CY,2022,43,592.4583151413997
CY,2022,44,716.3661082894424
CY,2022,45,795.3973947308791
CY,2022,46,795.5079279986294
CY,2022,47,863.48588766504
CY,2022,48,894.6562691706137
CY,2022,49,836.9579034049773
CY,2022,50,748.0891561337673
CY,2022,51,649.714547836035
CY,2022,52,597.4323121901614
CY,2023,1,671.6001348505866
CY,2023,2,721.3401053382041
CY,2023,3,607.1592397521844
CY,2023,4,439.0381395040373
CY,2023,5,339.7792650643027
CY,2023,6,294.23955875119515
CY,2023,7,319.8832768692557
CY,2023,8,409.63629028246777
CY,2023,9,403.9990936272045
CY,2023,10,333.4788688025378
CY,2023,11,280.9755666211638
CY,2023,12,226.5931988880353
CY,2023,13,216.86627132601237
CY,2023,14,249.80518511559015
CY,2023,15,223.498267391028
CY,2023,16,203.27067939273024
CY,2023,17,250.68945125759225
CY,2023,18,259.0899796066121
CY,2023,19,254.2265158256006
CY,2023,20,243.61532212157556
CY,2023,21,204.59707860573337
CY,2023,22,155.52030772461742
CY,2023,23,112.52286656976584
CY,2023,24,89.53194687771152
CY,2023,25,79.47341951243776
CY,2023,26,65.65676104365511
CY,2023,27,77.15222088968227
CY,2023,28,112.52286656976584
CY,2023,29,147.56191244659863
CY,2023,30,184.3694906074356
CY,2023,31,222.3929347135254
CY,2023,34,239.1939914115651
CY,2023,35,260.747978622866
CY,2023,36,252.12638373834565
CY,2023,37,274.56463709164865
CY,2023,38,321.4307426177594
CY,2023,39,343.75846270331215
CY,2023,40,318.2252778530018
CY,2023,41,278.54383473065803
DK,2020,2,0.3745688202103714
DK,2020,3,0.3405171092821559
DK,2020,4,0.3915946756744792
DK,2020,5,0.4767239529950182
DK,2020,6,0.4256463866026948
DK,2020,7,0.4426722420668026
DK,2020,8,0.4256463866026948
DK,2020,9,0.5448273748514494
DK,2020,10,1.736637257338995
DK,2020,11,15.544606038730416
DK,2020,12,23.58080981778929
DK,2020,13,28.79072158980628
DK,2020,14,56.40665915258912
DK,2020,15,65.14092300567643
DK,2020,16,48.183170963425056
DK,2020,17,42.20709569552322
DK,2020,18,39.00623486827096
DK,2020,19,28.313997636811266
DK,2020,20,19.06895811980073
DK,2020,21,14.386847867171086
DK,2020,22,11.986202246731889
DK,2020,23,9.517453204436256
DK,2020,24,9.040729251441238
DK,2020,25,10.385771833105755
DK,2020,26,9.023703395977131
DK,2020,27,5.601506447691464
DK,2020,28,5.158834205624662
DK,2020,29,7.542453970599753
DK,2020,30,8.853444841336053
DK,2020,31,12.650210609832092
DK,2020,32,23.665939095109835
DK,2020,33,30.680591546322244
DK,2020,34,26.270894981118325
DK,2020,35,20.941802220852587
DK,2020,36,32.3320995263407
DK,2020,37,60.37368347572624
DK,2020,38,92.79091227938748
DK,2020,39,116.59305821821016
DK,2020,40,110.07215557545688
DK,2020,41,94.135954861052
DK,2020,42,100.63983164834116
DK,2020,43,154.4245090594577
DK,2020,44,228.6912905938959
DK,2020,45,255.3878319616169
DK,2020,46,254.8600304422296
DK,2020,47,272.7031269686145
DK,2020,48,294.13867899792626
DK,2020,49,368.5416673760773
DK,2020,50,273.9800661284226
DK,2020,51,316.9533253198307
DK,2020,52,551.7739238808053
DK,2020,53,454.7776253017833
DK,2021,1,358.223998964828
DK,2021,2,315.59125688270206
DK,2021,3,214.1341841720837
DK,2021,4,147.49498588556582
DK,2021,5,108.69306128286416
DK,2021,6,100.53767651555653
DK,2021,7,108.5909061500795
DK,2021,8,128.6643897422626
DK,2021,9,139.49283381743516
DK,2021,10,151.73442389612867
DK,2021,11,167.78980559878232
DK,2021,12,175.57062154587956
DK,2021,13,162.47773869398068
DK,2021,14,118.95965212772116
DK,2021,15,129.9753806129989
DK,2021,16,168.8283827820929
DK,2021,17,138.0286102475219
DK,2021,18,166.002090775051
DK,2021,19,233.91822822137695
DK,2021,20,240.49020843052256
DK,2021,21,231.551634311866
DK,2021,22,210.7800906456545
DK,2021,23,144.53248703481106
DK,2021,24,76.30988419013113
DK,2021,25,50.78812684943355
DK,2021,26,68.18855113375172
DK,2021,27,124.32279659891512
DK,2021,28,194.8438899312496
DK,2021,29,206.3874199359147
DK,2021,30,196.7337598877656
DK,2021,31,214.79819253518397
DK,2021,32,225.235041934682
DK,2021,33,213.57233094176817
DK,2021,34,186.72255687487015
DK,2021,35,140.10576461414303
DK,2021,36,104.8111662370476
DK,2021,37,92.12690391628728
DK,2021,38,80.49824463430166
DK,2021,39,94.90211835693684
DK,2021,40,121.2411167599116
DK,2021,41,155.24175012173487
DK,2021,42,233.3563749910614
DK,2021,43,350.0515883420562
DK,2021,44,474.78300547211
DK,2021,45,659.0538391601486
DK,2021,46,865.3050522523504
DK,2021,47,902.4895205859618
DK,2021,48,1004.2019811285418
DK,2021,49,1286.1331217587028
DK,2021,50,1975.612164633212
DK,2021,51,2571.9597781190514
DK,2021,52,3362.436195606648
DK,2022,1,4247.865809017574
DK,2022,2,5135.2874475178005
DK,2022,3,7520.252255074556
DK,2022,4,9368.783434523668
DK,2022,5,7793.44913185163
DK,2022,6,8065.266914336111
DK,2022,7,8913.869602378172
DK,2022,8,6289.623422128845
DK,2022,9,4225.527886648665
DK,2022,10,3077.951176656871
DK,2022,11,2118.748531519966
DK,2022,12,1394.7580796197103
DK,2022,13,942.619461914864
DK,2022,14,657.4023311801301
DK,2022,15,492.3366624556051
DK,2022,16,380.970541864876
DK,2022,17,286.91971628114453
DK,2022,18,203.54410207340868
DK,2022,19,168.21545198538502
DK,2022,20,141.39972962941522
DK,2022,21,117.88702323348237
DK,2022,22,111.6385342781548
DK,2022,23,146.66071896782455
DK,2022,24,209.1796602320284
DK,2022,25,271.2218775432372
DK,2022,26,333.3832758426948
DK,2022,27,393.9782954394544
DK,2022,28,415.43087332423016
DK,2022,29,380.0681715252783
DK,2022,30,532.1601383861532
DK,2022,31,746.2772967027728
DK,2022,32,583.2206789230125
DK,2022,33,301.15333144913865
DK,2022,34,185.3604884377416
DK,2022,35,140.63356613353037
DK,2022,36,184.3559629653592
DK,2022,37,167.72170217692587
DK,2022,38,120.16848786567282
DK,2022,39,179.87816297829883
DK,2022,40,221.18288833422437
DK,2022,41,269.6384729850751
DK,2022,42,283.3102349227537
DK,2022,43,232.24969438589443
DK,2022,44,174.02126869864577
DK,2022,45,143.97063380449552
DK,2022,46,136.938955497819
DK,2022,47,141.8253760160179
DK,2022,48,201.29668915214648
DK,2022,49,270.2343779263189
DK,2022,50,266.4886897242152
DK,2022,51,278.69622809198046
DK,2022,52,274.1332988275996
DK,2023,1,193.5328990605133
DK,2023,2,113.68163693384774
DK,2023,3,57.632520746004886
DK,2023,4,40.35127744993547
DK,2023,5,35.49890864266475
DK,2023,6,33.66011625254111
DK,2023,7,31.293522343030126
DK,2023,8,28.24589421495483
DK,2023,9,26.594386234936373
DK,2023,10,28.12671322670608
DK,2023,11,38.0187352513527
DK,2023,12,50.0219633535487
DK,2023,13,48.31937780713792
DK,2023,14,33.94955579543094
DK,2023,15,26.78167064504156
DK,2023,16,25.69201589533866
DK,2023,17,21.07800906456545
DK,2023,18,18.52413074494928
DK,2023,19,18.847621998767327
DK,2023,20,15.970252425333111
DK,2023,21,11.475426582808652
DK,2023,22,8.291591611020495
DK,2023,23,5.959049412437728
DK,2023,24,5.056679072840015
DK,2023,25,3.8989209012806847
DK,2023,28,3.081679839003511
DK,2023,29,2.587930030544385
DK,2023,30,2.911421284362433
DK,2023,31,4.324567287883379
DK,2023,32,6.282540666255776
DK,2023,33,9.772841036397876
DK,2023,34,12.326719356014044
DK,2023,35,12.428874488798687
DK,2023,36,13.51852923850159
DK,2023,37,14.250641023458224
DK,2023,38,12.360771066942258
DK,2023,39,12.445900344262798
DK,2023,40,15.187063073984152
DK,2023,41,17.315295006997626
DK,2023,42,19.29029424083413
DK,2023,43,24.38102502460236
DK,2023,44,30.08468660507847
DK,2023,45,34.392228037497745
DK,2023,46,38.90407973548631
DK,2023,47,46.12304245226802
EE,2020,10,0.7508657482076835
EE,2020,11,16.443959885748267
EE,2020,12,28.15746555778813
EE,2020,13,430.6215065971065
EE,2020,14,448.5671979792701
EE,2020,15,47.07928241262175
EE,2020,16,31.68653457436424
EE,2020,17,23.12666504479665
EE,2020,18,12.389284845426776
EE,2020,19,7.0581380331522245
EE,2020,20,6.082012560482236
EE,2020,21,6.157099135303004
EE,2020,22,6.38235885976531
EE,2020,23,8.785129254029897
EE,2020,24,7.959176931001445
EE,2020,25,3.228722717293039
EE,2020,26,1.051212047490757
EE,2020,27,0.9010388978492202
EE,2020,28,2.0273375201607453
EE,2020,29,1.8771643705192087
EE,2020,30,1.1262986223115252
EE,2020,31,4.204848189963028
EE,2020,32,8.935302403671432
EE,2020,33,8.184436655463749
EE,2020,34,9.235648702954506
EE,2020,35,14.116276066304447
EE,2020,36,19.297249728937462
EE,2020,37,23.802444218183567
EE,2020,38,30.334976227590413
EE,2020,39,43.62529997086641
EE,2020,40,51.13395745294324
EE,2020,41,44.97685831764024
EE,2020,42,34.99034386647805
EE,2020,43,41.59796245070567
EE,2020,44,71.85785210347531
