country_code,year,week,rate_14_day,pps
FI,2022,31,35.326511591691855,110
FI,2022,32,39.83244419267296,110
FI,2022,33,43.79766488153633,110
FI,2022,34,37.84983384824128,110
FI,2022,35,28.117019430122088,110
FI,2022,36,28.47749403820057,110
FI,2022,37,28.117019430122088,110
FI,2022,38,26.855358301847374,110
FI,2022,39,35.68698619977034,110
FI,2022,40,42.35576644922237,110
FI,2022,41,51.36763165118458,110
FI,2022,42,63.80400562989243,110
FI,2022,43,72.63563352781539,110
FI,2022,44,74.79848117628632,110
FI,2022,45,68.85065014299127,110
FI,2022,46,66.86803979855958,110
FI,2022,47,64.70519215008865,110
FI,2022,48,61.28068337334301,110
FI,2022,49,56.41427616428342,110
FI,2022,50,56.234038860244176,110
FI,2022,51,56.77475077236191,110
FI,2022,52,56.77475077236191,110
FI,2023,1,53.17000469157703,108
FI,2023,2,46.86169905020348,108
FI,2023,3,36.04746080784883,108
FI,2023,4,24.512273349337203,108
FI,2023,5,19.64586614027761,108
FI,2023,6,13.517797802943312,108
FI,2023,7,11.71542476255087,108
FI,2023,8,11.71542476255087,108
FI,2023,9,10.634000938315404,108
FI,2023,10,10.273526330236916,108
FI,2023,11,11.354950154472382,108
FI,2023,12,12.61661128274709,108
FI,2023,13,14.77945893121802,108
FI,2023,14,19.46562883623837,108
FI,2023,15,24.69251065337645,108
FI,2023,16,30.279867078593018,108
FI,2023,17,35.68698619977034,108
FI,2023,18,34.425325071495635,108
FI,2023,19,32.803189335142434,108
FI,2023,20,34.064850463417145,108
FI,2023,21,28.117019430122088,108
FI,2023,22,23.250612221062497,108
FI,2023,23,20.36681535643459,108
FI,2023,24,17.302781187767437,108
FI,2023,25,15.139933539296509,108
FI,2023,26,14.77945893121802,108
FI,2023,27,12.436373978707849,108
FI,2023,28,7.38972946560901,108
FI,2023,29,7.750204073687499,108
FI,2023,30,6.48854294541279,108
FI,2023,31,4.325695296941859,108
FI,2023,32,3.965220688863371,108
FI,2023,33,4.325695296941859,108
FI,2023,34,4.8664072090595925,108
FI,2023,35,5.407119121177325,108
FI,2023,36,6.308305641373545,108
FI,2023,37,9.55257711407994,108
FI,2023,38,8.651390593883718,108
FR,2020,5,0.0147336324997412,105
FR,2020,6,0.0147336324997412,105
FR,2020,9,0.0,105
FR,2020,10,0.0,105
FR,2020,11,0.6335461974888733,105
FR,2020,12,10.505079972315505,105
FR,2020,13,39.368266039308594,105
FR,2020,14,77.92618229113143,105
FR,2020,15,97.75765163578312,105
